term_id,concept,category,language,term,notes
marcus_aurelius_g,Marcus Aurelius,roman_emperors,greek,μαρκος αυρηλιος,Roman emperor screening term through Constantine I
lucius_verus_h,Lucius Verus,roman_emperors,hebrew,לוקיוס ורוס,Roman emperor screening term through Constantine I
lucius_verus_g,Lucius Verus,roman_emperors,greek,λουκιος βηρος,Roman emperor screening term through Constantine I
commodus_h,Commodus,roman_emperors,hebrew,קומודוס,Roman emperor screening term through Constantine I
commodus_g,Commodus,roman_emperors,greek,κομμοδος,Roman emperor screening term through Constantine I
pertinax_h,Pertinax,roman_emperors,hebrew,פרטינקס,Roman emperor screening term through Constantine I
pertinax_g,Pertinax,roman_emperors,greek,περτιναξ,Roman emperor screening term through Constantine I
didius_julianus_h,Didius Julianus,roman_emperors,hebrew,דידיוס יוליאנוס,Roman emperor screening term through Constantine I
didius_julianus_g,Didius Julianus,roman_emperors,greek,διδιος ιουλιανος,Roman emperor screening term through Constantine I
septimius_severus_h,Septimius Severus,roman_emperors,hebrew,ספטימיוס סוורוס,Roman emperor screening term through Constantine I
septimius_severus_g,Septimius Severus,roman_emperors,greek,σεπτιμιος σεβηρος,Roman emperor screening term through Constantine I
caracalla_h,Caracalla,roman_emperors,hebrew,קרקלה,Roman emperor screening term through Constantine I
caracalla_g,Caracalla,roman_emperors,greek,καρακαλλας,Roman emperor screening term through Constantine I
geta_h,Geta,roman_emperors,hebrew,גטה,Roman emperor screening term through Constantine I
geta_g,Geta,roman_emperors,greek,γετας,Roman emperor screening term through Constantine I
macrinus_h,Macrinus,roman_emperors,hebrew,מקרינוס,Roman emperor screening term through Constantine I
macrinus_g,Macrinus,roman_emperors,greek,μακρινος,Roman emperor screening term through Constantine I
elagabalus_h,Elagabalus,roman_emperors,hebrew,אלאגבאלוס,Roman emperor screening term through Constantine I
elagabalus_g,Elagabalus,roman_emperors,greek,ελαγαβαλος,Roman emperor screening term through Constantine I
severus_alexander_h,Severus Alexander,roman_emperors,hebrew,סוורוס אלכסנדר,Roman emperor screening term through Constantine I
severus_alexander_g,Severus Alexander,roman_emperors,greek,σεβηρος αλεξανδρος,Roman emperor screening term through Constantine I
maximinus_h,Maximinus,roman_emperors,hebrew,מקסימינוס,Roman emperor screening term through Constantine I
maximinus_g,Maximinus,roman_emperors,greek,μαξιμινος,Roman emperor screening term through Constantine I
gordian_i_h,Gordian I,roman_emperors,hebrew,גורדיאנוס א,Roman emperor screening term through Constantine I
gordian_i_g,Gordian I,roman_emperors,greek,γορδιανος α,Roman emperor screening term through Constantine I
gordian_ii_h,Gordian II,roman_emperors,hebrew,גורדיאנוס ב,Roman emperor screening term through Constantine I
gordian_ii_g,Gordian II,roman_emperors,greek,γορδιανος β,Roman emperor screening term through Constantine I
pupienus_h,Pupienus,roman_emperors,hebrew,פופיאנוס,Roman emperor screening term through Constantine I
pupienus_g,Pupienus,roman_emperors,greek,πουπιηνος,Roman emperor screening term through Constantine I
balbinus_h,Balbinus,roman_emperors,hebrew,בלבינוס,Roman emperor screening term through Constantine I
balbinus_g,Balbinus,roman_emperors,greek,βαλβινος,Roman emperor screening term through Constantine I
gordian_iii_h,Gordian III,roman_emperors,hebrew,גורדיאנוס ג,Roman emperor screening term through Constantine I
gordian_iii_g,Gordian III,roman_emperors,greek,γορδιανος γ,Roman emperor screening term through Constantine I
philip_arab_h,Philip The Arab,roman_emperors,hebrew,פיליפוס הערבי,Roman emperor screening term through Constantine I
philip_arab_g,Philip The Arab,roman_emperors,greek,φιλιππος ο αραβας,Roman emperor screening term through Constantine I
decius_h,Decius,roman_emperors,hebrew,דקיוס,Roman emperor screening term through Constantine I
decius_g,Decius,roman_emperors,greek,δεκιος,Roman emperor screening term through Constantine I
hostilian_h,Hostilian,roman_emperors,hebrew,הוסטיליאנוס,Roman emperor screening term through Constantine I
hostilian_g,Hostilian,roman_emperors,greek,οστιλιανος,Roman emperor screening term through Constantine I
gallus_h,Gallus,roman_emperors,hebrew,גאלוס,Roman emperor screening term through Constantine I
gallus_g,Gallus,roman_emperors,greek,γαλλος,Roman emperor screening term through Constantine I
aemilian_h,Aemilian,roman_emperors,hebrew,אמיליאנוס,Roman emperor screening term through Constantine I
aemilian_g,Aemilian,roman_emperors,greek,αιμιλιανος,Roman emperor screening term through Constantine I
valerian_h,Valerian,roman_emperors,hebrew,ולריאנוס,Roman emperor screening term through Constantine I
valerian_g,Valerian,roman_emperors,greek,βαλεριανος,Roman emperor screening term through Constantine I
gallienus_h,Gallienus,roman_emperors,hebrew,גליאנוס,Roman emperor screening term through Constantine I
gallienus_g,Gallienus,roman_emperors,greek,γαλλιηνος,Roman emperor screening term through Constantine I
claudius_gothicus_h,Claudius Gothicus,roman_emperors,hebrew,קלאודיוס גותיקוס,Roman emperor screening term through Constantine I
claudius_gothicus_g,Claudius Gothicus,roman_emperors,greek,κλαυδιος γοτθικος,Roman emperor screening term through Constantine I
quintillus_h,Quintillus,roman_emperors,hebrew,קווינטילוס,Roman emperor screening term through Constantine I
quintillus_g,Quintillus,roman_emperors,greek,κυιντιλλος,Roman emperor screening term through Constantine I
aurelian_h,Aurelian,roman_emperors,hebrew,אורליאנוס,Roman emperor screening term through Constantine I
aurelian_g,Aurelian,roman_emperors,greek,αυρηλιανος,Roman emperor screening term through Constantine I
tacitus_h,Tacitus,roman_emperors,hebrew,טקיטוס,Roman emperor screening term through Constantine I
tacitus_g,Tacitus,roman_emperors,greek,τακιτος,Roman emperor screening term through Constantine I
florian_h,Florian,roman_emperors,hebrew,פלוריאנוס,Roman emperor screening term through Constantine I
florian_g,Florian,roman_emperors,greek,φλωριανος,Roman emperor screening term through Constantine I
probus_h,Probus,roman_emperors,hebrew,פרובוס,Roman emperor screening term through Constantine I
probus_g,Probus,roman_emperors,greek,προβος,Roman emperor screening term through Constantine I
carus_h,Carus,roman_emperors,hebrew,קרוס,Roman emperor screening term through Constantine I
carus_g,Carus,roman_emperors,greek,καρος,Roman emperor screening term through Constantine I
numerian_h,Numerian,roman_emperors,hebrew,נומריאנוס,Roman emperor screening term through Constantine I
numerian_g,Numerian,roman_emperors,greek,νουμεριανος,Roman emperor screening term through Constantine I
carinus_h,Carinus,roman_emperors,hebrew,קרינוס,Roman emperor screening term through Constantine I
carinus_g,Carinus,roman_emperors,greek,καρινος,Roman emperor screening term through Constantine I
diocletian_h,Diocletian,roman_emperors,hebrew,דיוקלטיאנוס,Roman emperor screening term through Constantine I
diocletian_g,Diocletian,roman_emperors,greek,διοκλητιανος,Roman emperor screening term through Constantine I
maximian_h,Maximian,roman_emperors,hebrew,מקסימיאנוס,Roman emperor screening term through Constantine I
maximian_g,Maximian,roman_emperors,greek,μαξιμιανος,Roman emperor screening term through Constantine I
constantius_i_h,Constantius I,roman_emperors,hebrew,קונסטנטיוס,Roman emperor screening term through Constantine I
constantius_i_g,Constantius I,roman_emperors,greek,κωνσταντιος,Roman emperor screening term through Constantine I
galerius_h,Galerius,roman_emperors,hebrew,גלריוס,Roman emperor screening term through Constantine I
galerius_g,Galerius,roman_emperors,greek,γαλεριος,Roman emperor screening term through Constantine I
severus_ii_h,Severus II,roman_emperors,hebrew,סוורוס,Roman emperor screening term through Constantine I
severus_ii_g,Severus II,roman_emperors,greek,σεβηρος,Roman emperor screening term through Constantine I
maxentius_h,Maxentius,roman_emperors,hebrew,מקסנטיוס,Roman emperor screening term through Constantine I
maxentius_g,Maxentius,roman_emperors,greek,μαξεντιος,Roman emperor screening term through Constantine I
constantine_i_h,Constantine I,roman_emperors,hebrew,קונסטנטינוס,Roman emperor screening term through Constantine I
constantine_i_g,Constantine I,roman_emperors,greek,κωνσταντινος,Roman emperor screening term through Constantine I
maximinus_daza_h,Maximinus Daza,roman_emperors,hebrew,מקסימינוס דאיה,contemporary tetrarchy emperor before Constantine sole rule
maximinus_daza_g,Maximinus Daza,roman_emperors,greek,μαξιμινος δαζα,contemporary tetrarchy emperor before Constantine sole rule
licinius_h,Licinius,roman_emperors,hebrew,ליקיניוס,contemporary tetrarchy emperor before Constantine sole rule
licinius_g,Licinius,roman_emperors,greek,λικινιος,contemporary tetrarchy emperor before Constantine sole rule
