term_id,concept,category,language,term,notes
eng_sidon,Sidon,empires_places,english,Sidon,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_sidon_g; greek_surface_prospective_terms.csv:gpx_sidon_g; prophetic_terms.csv:sidon_g; prophetic_terms.csv:sidon_h
eng_sodom,Sodom,empires_places,english,Sodom,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_sodom_g; greek_surface_prospective_terms.csv:gpx_sodom_g; prophetic_terms.csv:sodom_g; prophetic_terms.csv:sodom_h
eng_thessalonica,Thessalonica,empires_places,english,Thessalonica,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_thessalonica_g; greek_surface_prospective_terms.csv:gpx_thessalonica_g; prophetic_terms.csv:thessalonica_g; prophetic_terms.csv:thessalonica_h
eng_tyre,Tyre,empires_places,english,Tyre,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_tyre_g; greek_surface_prospective_terms.csv:gpx_tyre_g; prophetic_terms.csv:tyre_alt_h; prophetic_terms.csv:tyre_g; prophetic_terms.csv:tyre_h
eng_ur,Ur,empires_places,english,Ur,generated from declared concept labels; sources: prophetic_terms.csv:ur_g; prophetic_terms.csv:ur_h
eng_zion,Zion,empires_places,english,Zion,generated from declared concept labels; sources: prophetic_terms.csv:zion_g; prophetic_terms.csv:zion_h
eng_love_2,Love,ethics,english,Love,generated from declared concept labels; sources: hebrew_theology_prospective_terms.csv:htp_love_h; theological_terms.csv:love_g; theological_terms.csv:love_h
eng_peace_2,Peace,ethics,english,Peace,generated from declared concept labels; sources: hebrew_theology_prospective_terms.csv:htp_peace_h; theological_terms.csv:peace_g; theological_terms.csv:peace_h
eng_righteousness,Righteousness,ethics,english,Righteousness,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_righteousness_g; greek_surface_prospective_terms.csv:gpx_righteousness_g; theological_terms.csv:righteousness_g; theological_terms.csv:righteousness_h
eng_demon,Demon,evil,english,Demon,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_demon_g; greek_surface_prospective_terms.csv:gpx_demon_g; theological_terms.csv:demon_g; theological_terms.csv:demon_h
eng_devil,Devil,evil,english,Devil,generated from declared concept labels; sources: greek_exact_center_cohort_terms.csv:devil_gxc; theological_terms.csv:devil_g
eng_satan,Satan,evil,english,Satan,generated from declared concept labels; sources: greek_exact_center_cohort_terms.csv:satan_gxc; theological_terms.csv:satan_g; theological_terms.csv:satan_h
eng_serpent,Serpent,evil,english,Serpent,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_serpent_g; greek_surface_prospective_terms.csv:gpx_serpent_g; theological_terms.csv:serpent_g; theological_terms.csv:serpent_h
eng_firstfruits,Firstfruits,festivals,english,Firstfruits,generated from declared concept labels; sources: biblical_festivals.csv:firstfruits_g; biblical_festivals.csv:firstfruits_h; greek_expanded_prospective_terms.csv:gpx_firstfruits_g; greek_surface_prospective_terms.csv:gpx_firstfruits_g
eng_jubilee,Jubilee,festivals,english,Jubilee,generated from declared concept labels; sources: biblical_festivals.csv:jubilee_h
eng_newmoon,New Moon,festivals,english,New Moon,generated from declared concept labels; sources: biblical_festivals.csv:new_moon_h
eng_passover,Passover,festivals,english,Passover,generated from declared concept labels; sources: biblical_festivals.csv:pesach_g; biblical_festivals.csv:pesach_h; greek_expanded_prospective_terms.csv:gpx_pesach_g; greek_surface_prospective_terms.csv:gpx_pesach_g
eng_pentecost,Pentecost,festivals,english,Pentecost,generated from declared concept labels; sources: biblical_festivals.csv:pentecost_g; greek_expanded_prospective_terms.csv:gpx_pentecost_g; greek_surface_prospective_terms.csv:gpx_pentecost_g
eng_purim,Purim,festivals,english,Purim,generated from declared concept labels; sources: biblical_festivals.csv:purim_h
eng_roshhashanah,Rosh Hashanah,festivals,english,Rosh Hashanah,generated from declared concept labels; sources: biblical_festivals.csv:rosh_hashanah_h
eng_sabbath,Sabbath,festivals,english,Sabbath,generated from declared concept labels; sources: biblical_festivals.csv:sabbath_g; greek_expanded_prospective_terms.csv:gpx_sabbath_g; greek_surface_prospective_terms.csv:gpx_sabbath_g
eng_shabbat,Shabbat,festivals,english,Shabbat,generated from declared concept labels; sources: biblical_festivals.csv:shabbat_h
eng_shavuot,Shavuot,festivals,english,Shavuot,generated from declared concept labels; sources: biblical_festivals.csv:shavuot_h
eng_sukkot,Sukkot,festivals,english,Sukkot,generated from declared concept labels; sources: biblical_festivals.csv:sukkot_h
eng_tabernacles,Tabernacles,festivals,english,Tabernacles,generated from declared concept labels; sources: biblical_festivals.csv:tabernacles_g; greek_expanded_prospective_terms.csv:gpx_tabernacles_g; greek_surface_prospective_terms.csv:gpx_tabernacles_g
eng_tishabav,Tisha B'Av,festivals,english,Tisha B'Av,generated from declared concept labels; sources: biblical_festivals.csv:tisha_bav_h
eng_unleavenedbread,Unleavened Bread,festivals,english,Unleavened Bread,generated from declared concept labels; sources: biblical_festivals.csv:unleavened_g; biblical_festivals.csv:unleavened_h; greek_expanded_prospective_terms.csv:gpx_unleavened_g; greek_surface_prospective_terms.csv:gpx_unleavened_g
eng_yomkippur,Yom Kippur,festivals,english,Yom Kippur,generated from declared concept labels; sources: biblical_festivals.csv:yom_kippur_h; biblical_festivals.csv:yom_kippur_short_h
eng_city,City,frequency,english,City,generated from declared concept labels; sources: frequency_anchors.csv:ir_h
eng_day,Day,frequency,english,Day,generated from declared concept labels; sources: frequency_anchors.csv:hemera_g; frequency_anchors.csv:yom_h
eng_earth,Earth,frequency,english,Earth,generated from declared concept labels; sources: frequency_anchors.csv:eretz_h; frequency_anchors.csv:ge_g
eng_face,Face,frequency,english,Face,generated from declared concept labels; sources: frequency_anchors.csv:panim_h; frequency_anchors.csv:prosopon_g
eng_hand,Hand,frequency,english,Hand,generated from declared concept labels; sources: frequency_anchors.csv:cheir_g; frequency_anchors.csv:yad_h
eng_heart_2,Heart,frequency,english,Heart,generated from declared concept labels; sources: frequency_anchors.csv:kardia_g; frequency_anchors.csv:lev_h
eng_heavens,Heavens,frequency,english,Heavens,generated from declared concept labels; sources: frequency_anchors.csv:ouranos_g; frequency_anchors.csv:shamayim_h
eng_house,House,frequency,english,House,generated from declared concept labels; sources: frequency_anchors.csv:bayit_h; frequency_anchors.csv:oikos_g
eng_people,People,frequency,english,People,generated from declared concept labels; sources: frequency_anchors.csv:am_h; frequency_anchors.csv:laos_g
eng_soul_2,Soul,frequency,english,Soul,generated from declared concept labels; sources: frequency_anchors.csv:nefesh_h; frequency_anchors.csv:psyche_g
eng_aids,AIDS,historical_modern,english,AIDS,generated from declared concept labels; sources: hebrew_claim_terms.csv:aids_h
eng_airplane,Airplane,historical_modern,english,Airplane,generated from declared concept labels; sources: hebrew_claim_terms.csv:airplane_h
eng_allhispeopletowar,All His People To War,historical_modern,english,All His People To War,generated from declared concept labels; sources: hebrew_claim_terms.csv:all_his_people_to_war_h
eng_armageddon,Armageddon,historical_modern,english,Armageddon,generated from declared concept labels; sources: hebrew_claim_terms.csv:armageddon_h
eng_atomicholocaust,Atomic Holocaust,historical_modern,english,Atomic Holocaust,generated from declared concept labels; sources: hebrew_claim_terms.csv:atomic_holocaust_h
eng_binladen,Bin Laden,historical_modern,english,Bin Laden,generated from declared concept labels; sources: hebrew_claim_terms.csv:bin_laden_h
eng_bush,Bush,historical_modern,english,Bush,generated from declared concept labels; sources: hebrew_claim_terms.csv:bush_h
eng_churchill,Churchill,historical_modern,english,Churchill,generated from declared concept labels; sources: hebrew_claim_terms.csv:churchill_h
eng_cursedbinladen,Cursed Bin Laden,historical_modern,english,Cursed Bin Laden,generated from declared concept labels; sources: hebrew_claim_terms.csv:cursed_bin_laden_h
eng_destruction,Destruction,historical_modern,english,Destruction,generated from declared concept labels; sources: hebrew_claim_terms.csv:destruction_h
eng_destructioniwillcallyou,Destruction I Will Call You,historical_modern,english,Destruction I Will Call You,generated from declared concept labels; sources: hebrew_claim_terms.csv:destruction_call_you_h
eng_einstein,Einstein,historical_modern,english,Einstein,generated from declared concept labels; sources: hebrew_claim_terms.csv:einstein_h
eng_hitler,Hitler,historical_modern,english,Hitler,generated from declared concept labels; sources: hebrew_claim_terms.csv:hitler_h
eng_hitlerwicked,Hitler Wicked,historical_modern,english,Hitler Wicked,generated from declared concept labels; sources: hebrew_claim_terms.csv:hitler_wicked_h
eng_kennedy,Kennedy,historical_modern,english,Kennedy,generated from declared concept labels; sources: hebrew_claim_terms.csv:kennedy_h
eng_newton,Newton,historical_modern,english,Newton,generated from declared concept labels; sources: hebrew_claim_terms.csv:newton_h
eng_obama,Obama,historical_modern,english,Obama,generated from declared concept labels; sources: hebrew_claim_terms.csv:obama_h
eng_rabinassassinated,Rabin Assassinated,historical_modern,english,Rabin Assassinated,generated from declared concept labels; sources: hebrew_claim_terms.csv:rabin_assassinated_h
eng_recentpast,Recent Past,historical_modern,english,Recent Past,generated from declared concept labels; sources: hebrew_claim_terms.csv:near_past_h
eng_sadat,Sadat,historical_modern,english,Sadat,generated from declared concept labels; sources: hebrew_claim_terms.csv:sadat_h
eng_shoah,Shoah,historical_modern,english,Shoah,generated from declared concept labels; sources: hebrew_claim_terms.csv:shoah_h
eng_trump,Trump,historical_modern,english,Trump,generated from declared concept labels; sources: hebrew_claim_terms.csv:trump_h
eng_twintowers,Twin Towers,historical_modern,english,Twin Towers,generated from declared concept labels; sources: hebrew_claim_terms.csv:twin_towers_alt_h; hebrew_claim_terms.csv:twin_towers_h; hebrew_claim_terms.csv:twin_towers_single_h
eng_war,War,historical_modern,english,War,generated from declared concept labels; sources: hebrew_claim_terms.csv:war_h
eng_worldtradecenter,World Trade Center,historical_modern,english,World Trade Center,generated from declared concept labels; sources: hebrew_claim_terms.csv:world_trade_center_h
eng_worldwar,World War,historical_modern,english,World War,generated from declared concept labels; sources: hebrew_claim_terms.csv:world_war_h
eng_yitzhakrabin,Yitzhak Rabin,historical_modern,english,Yitzhak Rabin,generated from declared concept labels; sources: hebrew_claim_terms.csv:rabin_h; hebrew_claim_terms.csv:yitzhak_rabin_h
eng_arielsharon,Ariel Sharon,israeli_prime_ministers,english,Ariel Sharon,generated from declared concept labels; sources: modern_names_dates.csv:ariel_sharon_pm_g; modern_names_dates.csv:ariel_sharon_pm_h
eng_benjaminnetanyahu,Benjamin Netanyahu,israeli_prime_ministers,english,Benjamin Netanyahu,generated from declared concept labels; sources: modern_names_dates.csv:benjamin_netanyahu_pm_g; modern_names_dates.csv:benjamin_netanyahu_pm_h
eng_davidbengurion,David Ben-Gurion,israeli_prime_ministers,english,David Ben-Gurion,generated from declared concept labels; sources: modern_names_dates.csv:david_ben_gurion_g; modern_names_dates.csv:david_ben_gurion_h
eng_ehudbarak,Ehud Barak,israeli_prime_ministers,english,Ehud Barak,generated from declared concept labels; sources: modern_names_dates.csv:ehud_barak_pm_g; modern_names_dates.csv:ehud_barak_pm_h
eng_ehudolmert,Ehud Olmert,israeli_prime_ministers,english,Ehud Olmert,generated from declared concept labels; sources: modern_names_dates.csv:ehud_olmert_pm_g; modern_names_dates.csv:ehud_olmert_pm_h
eng_goldameir,Golda Meir,israeli_prime_ministers,english,Golda Meir,generated from declared concept labels; sources: modern_names_dates.csv:golda_meir_g; modern_names_dates.csv:golda_meir_h
eng_levieshkol,Levi Eshkol,israeli_prime_ministers,english,Levi Eshkol,generated from declared concept labels; sources: modern_names_dates.csv:levi_eshkol_g; modern_names_dates.csv:levi_eshkol_h
eng_menachembegin,Menachem Begin,israeli_prime_ministers,english,Menachem Begin,generated from declared concept labels; sources: modern_names_dates.csv:menachem_begin_g; modern_names_dates.csv:menachem_begin_h
eng_moshesharett,Moshe Sharett,israeli_prime_ministers,english,Moshe Sharett,generated from declared concept labels; sources: modern_names_dates.csv:moshe_sharett_g; modern_names_dates.csv:moshe_sharett_h
eng_naftalibennett,Naftali Bennett,israeli_prime_ministers,english,Naftali Bennett,generated from declared concept labels; sources: modern_names_dates.csv:naftali_bennett_g; modern_names_dates.csv:naftali_bennett_h
eng_shimonperes,Shimon Peres,israeli_prime_ministers,english,Shimon Peres,generated from declared concept labels; sources: modern_names_dates.csv:shimon_peres_pm_g; modern_names_dates.csv:shimon_peres_pm_h
eng_yairlapid,Yair Lapid,israeli_prime_ministers,english,Yair Lapid,generated from declared concept labels; sources: modern_names_dates.csv:yair_lapid_g; modern_names_dates.csv:yair_lapid_h
eng_yitzhakrabin_2,Yitzhak Rabin,israeli_prime_ministers,english,Yitzhak Rabin,generated from declared concept labels; sources: modern_names_dates.csv:yitzhak_rabin_pm_g; modern_names_dates.csv:yitzhak_rabin_pm_h
eng_yitzhakshamir,Yitzhak Shamir,israeli_prime_ministers,english,Yitzhak Shamir,generated from declared concept labels; sources: modern_names_dates.csv:yitzhak_shamir_g; modern_names_dates.csv:yitzhak_shamir_h
eng_bloodofjesus,Blood Of Jesus,jesus_messianic_phrases,english,Blood Of Jesus,generated from declared concept labels; sources: hebrew_claim_terms.csv:blood_yeshua_h
eng_iamjesus,I Am Jesus,jesus_messianic_phrases,english,I Am Jesus,generated from declared concept labels; sources: hebrew_claim_terms.csv:ani_yeshua_h
eng_jesuscrucified,Jesus Crucified,jesus_messianic_phrases,english,Jesus Crucified,generated from declared concept labels; sources: hebrew_claim_terms.csv:yeshua_crucified_h
eng_jesusdeclaredperfect,Jesus Declared Perfect,jesus_messianic_phrases,english,Jesus Declared Perfect,generated from declared concept labels; sources: hebrew_claim_terms.csv:yeshu_declared_perfect_h
eng_jesusperfect,Jesus Perfect,jesus_messianic_phrases,english,Jesus Perfect,generated from declared concept labels; sources: hebrew_claim_terms.csv:yeshua_perfect_h
eng_jesussavior,Jesus Savior,jesus_messianic_phrases,english,Jesus Savior,generated from declared concept labels; sources: hebrew_claim_terms.csv:yeshua_savior_h
eng_jesuswillbehanged,Jesus Will Be Hanged,jesus_messianic_phrases,english,Jesus Will Be Hanged,generated from declared concept labels; sources: hebrew_claim_terms.csv:yeshua_hanged_h
eng_jesuswillreturn,Jesus Will Return,jesus_messianic_phrases,english,Jesus Will Return,generated from declared concept labels; sources: hebrew_claim_terms.csv:yeshua_return_h
eng_jesusworthy,Jesus Worthy,jesus_messianic_phrases,english,Jesus Worthy,generated from declared concept labels; sources: hebrew_claim_terms.csv:yeshua_worthy_h
eng_lambofgod_3,Lamb Of God,jesus_messianic_phrases,english,Lamb Of God,generated from declared concept labels; sources: hebrew_claim_terms.csv:lamb_of_god_h
eng_revengetomessiah,Revenge To Messiah,jesus_messianic_phrases,english,Revenge To Messiah,generated from declared concept labels; sources: hebrew_claim_terms.csv:revenge_to_messiah_h
eng_sonofgod_3,Son Of God,jesus_messianic_phrases,english,Son Of God,generated from declared concept labels; sources: hebrew_claim_terms.csv:son_of_god_h
eng_yeshuamessiah_2,Yeshua Messiah,jesus_messianic_phrases,english,Yeshua Messiah,generated from declared concept labels; sources: hebrew_claim_terms.csv:yeshua_messiah_h
eng_beaten,Beaten,jesus_messianic_terms,english,Beaten,generated from declared concept labels; sources: hebrew_claim_terms.csv:beaten_h
eng_cross_2,Cross,jesus_messianic_terms,english,Cross,generated from declared concept labels; sources: hebrew_claim_terms.csv:cross_h
eng_crucifixion,Crucifixion,jesus_messianic_terms,english,Crucifixion,generated from declared concept labels; sources: hebrew_claim_terms.csv:crucifixion_h
eng_emptytomb,Empty Tomb,jesus_messianic_terms,english,Empty Tomb,generated from declared concept labels; sources: hebrew_claim_terms.csv:empty_tomb_h
eng_nails,Nails,jesus_messianic_terms,english,Nails,generated from declared concept labels; sources: hebrew_claim_terms.csv:nails_h
eng_pierced,Pierced,jesus_messianic_terms,english,Pierced,generated from declared concept labels; sources: hebrew_claim_terms.csv:pierced_h
eng_roseresurrected,Rose Resurrected,jesus_messianic_terms,english,Rose Resurrected,generated from declared concept labels; sources: hebrew_claim_terms.csv:rose_h
eng_thorns,Thorns,jesus_messianic_terms,english,Thorns,generated from declared concept labels; sources: hebrew_claim_terms.csv:thorns_h
eng_tomb,Tomb,jesus_messianic_terms,english,Tomb,generated from declared concept labels; sources: hebrew_claim_terms.csv:tomb_h
eng_worthy,Worthy,jesus_messianic_terms,english,Worthy,generated from declared concept labels; sources: hebrew_claim_terms.csv:worthy_h
eng_abomination,Abomination,judgment_terms,english,Abomination,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_abomination_g; greek_surface_prospective_terms.csv:gpx_abomination_g; prophetic_terms.csv:abomination_g; prophetic_terms.csv:abomination_h
eng_blood,Blood,judgment_terms,english,Blood,generated from declared concept labels; sources: prophetic_terms.csv:blood_g; prophetic_terms.csv:blood_h
eng_boils,Boils,judgment_terms,english,Boils,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_boils_g; greek_surface_prospective_terms.csv:gpx_boils_g; prophetic_terms.csv:boils_g; prophetic_terms.csv:boils_h
eng_darkness,Darkness,judgment_terms,english,Darkness,generated from declared concept labels; sources: prophetic_terms.csv:darkness_g; prophetic_terms.csv:darkness_h
eng_darknessplague,Darkness Plague,judgment_terms,english,Darkness Plague,generated from declared concept labels; sources: prophetic_terms.csv:darkness_plague_g; prophetic_terms.csv:darkness_plague_h
eng_desolation,Desolation,judgment_terms,english,Desolation,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_desolation_g; greek_surface_prospective_terms.csv:gpx_desolation_g; prophetic_terms.csv:desolation_g; prophetic_terms.csv:desolation_h
eng_earthquake,Earthquake,judgment_terms,english,Earthquake,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_earthquake_g; greek_surface_prospective_terms.csv:gpx_earthquake_g; prophetic_terms.csv:earthquake_g; prophetic_terms.csv:earthquake_h
eng_famine,Famine,judgment_terms,english,Famine,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_famine_g; greek_surface_prospective_terms.csv:gpx_famine_g; prophetic_terms.csv:famine_g; prophetic_terms.csv:famine_h
eng_fire,Fire,judgment_terms,english,Fire,generated from declared concept labels; sources: prophetic_terms.csv:fire_g; prophetic_terms.csv:fire_h
eng_fliesplague,Flies Plague,judgment_terms,english,Flies Plague,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_flies_plague_g; greek_surface_prospective_terms.csv:gpx_flies_plague_g; prophetic_terms.csv:flies_plague_g; prophetic_terms.csv:flies_plague_h
eng_frogsplague,Frogs Plague,judgment_terms,english,Frogs Plague,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_frogs_plague_g; greek_surface_prospective_terms.csv:gpx_frogs_plague_g; prophetic_terms.csv:frogs_plague_g; prophetic_terms.csv:frogs_plague_h
eng_hail,Hail,judgment_terms,english,Hail,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_hail_g; greek_surface_prospective_terms.csv:gpx_hail_g; prophetic_terms.csv:hail_g; prophetic_terms.csv:hail_h
eng_hailandfire,Hail And Fire,judgment_terms,english,Hail And Fire,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_hail_fire_g; greek_surface_prospective_terms.csv:gpx_hail_fire_g; prophetic_terms.csv:hail_fire_g; prophetic_terms.csv:hail_fire_h
eng_judgment,Judgment,judgment_terms,english,Judgment,generated from declared concept labels; sources: prophetic_terms.csv:judgment_g; prophetic_terms.csv:judgment_h
eng_lawlessness,Lawlessness,judgment_terms,english,Lawlessness,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_lawlessness_g; prophetic_terms.csv:lawlessness_g; prophetic_terms.csv:lawlessness_h
eng_liceplague,Lice Plague,judgment_terms,english,Lice Plague,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_lice_plague_g; greek_surface_prospective_terms.csv:gpx_lice_plague_g; prophetic_terms.csv:lice_plague_g; prophetic_terms.csv:lice_plague_h
eng_livestockplague,Livestock Plague,judgment_terms,english,Livestock Plague,generated from declared concept labels; sources: prophetic_terms.csv:murrain_plague_g; prophetic_terms.csv:murrain_plague_h
eng_locustplague,Locust Plague,judgment_terms,english,Locust Plague,generated from declared concept labels; sources: prophetic_terms.csv:locust_plague_g; prophetic_terms.csv:locust_plague_h
eng_locusts,Locusts,judgment_terms,english,Locusts,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_locusts_plague_g; greek_surface_prospective_terms.csv:gpx_locusts_plague_g; prophetic_terms.csv:locusts_plague_g; prophetic_terms.csv:locusts_plague_h
eng_plague,Plague,judgment_terms,english,Plague,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_plague_g; greek_surface_prospective_terms.csv:gpx_plague_g; prophetic_terms.csv:plague_g; prophetic_terms.csv:plague_h
eng_plagueoffirstborn,Plague Of Firstborn,judgment_terms,english,Plague Of Firstborn,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_firstborn_plague_g; greek_surface_prospective_terms.csv:gpx_firstborn_plague_g; prophetic_terms.csv:firstborn_plague_g; prophetic_terms.csv:firstborn_plague_h
eng_riverstoblood,Rivers To Blood,judgment_terms,english,Rivers To Blood,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_rivers_blood_g; greek_surface_prospective_terms.csv:gpx_rivers_blood_g; prophetic_terms.csv:rivers_blood_g; prophetic_terms.csv:rivers_blood_h
eng_scorpionplague,Scorpion Plague,judgment_terms,english,Scorpion Plague,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_scorpion_plague_g; greek_surface_prospective_terms.csv:gpx_scorpion_plague_g; prophetic_terms.csv:scorpion_plague_g; prophetic_terms.csv:scorpion_plague_h
eng_smoke,Smoke,judgment_terms,english,Smoke,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_smoke_g; greek_surface_prospective_terms.csv:gpx_smoke_g; prophetic_terms.csv:smoke_g; prophetic_terms.csv:smoke_h
eng_sores,Sores,judgment_terms,english,Sores,generated from declared concept labels; sources: prophetic_terms.csv:sores_g; prophetic_terms.csv:sores_h
eng_sword,Sword,judgment_terms,english,Sword,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_sword_g; greek_surface_prospective_terms.csv:gpx_sword_g; prophetic_terms.csv:sword_g; prophetic_terms.csv:sword_h
eng_torment,Torment,judgment_terms,english,Torment,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_torment_g; greek_surface_prospective_terms.csv:gpx_torment_g; prophetic_terms.csv:torment_g; prophetic_terms.csv:torment_h
eng_tribulation,Tribulation,judgment_terms,english,Tribulation,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_tribulation_g; greek_surface_prospective_terms.csv:gpx_tribulation_g; prophetic_terms.csv:tribulation_g; prophetic_terms.csv:tribulation_h
eng_war_2,War,judgment_terms,english,War,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_war_g; greek_surface_prospective_terms.csv:gpx_war_g; prophetic_terms.csv:war_g; prophetic_terms.csv:war_h
eng_wrath,Wrath,judgment_terms,english,Wrath,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_wrath_g; greek_surface_prospective_terms.csv:gpx_wrath_g; prophetic_terms.csv:wrath_g; prophetic_terms.csv:wrath_h
eng_ascension,Ascension,key_concepts_events,english,Ascension,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_analepsis_gnt; greek_nt_claim_terms.csv:analepsis_gnt; greek_surface_prospective_terms.csv:gpx_analepsis_gnt
eng_blood_2,Blood,key_concepts_events,english,Blood,generated from declared concept labels; sources: greek_nt_claim_terms.csv:haima_gnt
eng_cross_3,Cross,key_concepts_events,english,Cross,generated from declared concept labels; sources: greek_nt_claim_terms.csv:stauros_gnt
eng_death,Death,key_concepts_events,english,Death,generated from declared concept labels; sources: greek_nt_claim_terms.csv:thanatos_gnt
eng_judgment_2,Judgment,key_concepts_events,english,Judgment,generated from declared concept labels; sources: greek_nt_claim_terms.csv:krisis_gnt
eng_resurrection_2,Resurrection,key_concepts_events,english,Resurrection,generated from declared concept labels; sources: greek_nt_claim_terms.csv:anastasis_gnt
eng_secondcoming,Second Coming,key_concepts_events,english,Second Coming,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_deutera_parousia_gnt; greek_nt_claim_terms.csv:deutera_parousia_gnt; greek_surface_prospective_terms.csv:gpx_deutera_parousia_gnt
eng_tomb_2,Tomb,key_concepts_events,english,Tomb,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_taphos_gnt; greek_nt_claim_terms.csv:taphos_gnt; greek_surface_prospective_terms.csv:gpx_taphos_gnt
eng_king_2,King,kingdom,english,King,generated from declared concept labels; sources: greek_exact_center_cohort_terms.csv:king_gxc; theological_terms.csv:king_g; theological_terms.csv:king_h
eng_kingdom,Kingdom,kingdom,english,Kingdom,generated from declared concept labels; sources: greek_exact_center_cohort_terms.csv:kingdom_gxc; hebrew_theology_prospective_terms.csv:htp_kingdom_h; theological_terms.csv:kingdom_g; theological_terms.csv:kingdom_h
eng_amen,Amen,liturgical,english,Amen,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_amen_g; greek_surface_prospective_terms.csv:gpx_amen_g; prophetic_terms.csv:amen_g; prophetic_terms.csv:amen_h
eng_hallelujah,Hallelujah,liturgical,english,Hallelujah,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_hallelujah_g; greek_surface_prospective_terms.csv:gpx_hallelujah_g; prophetic_terms.csv:hallelujah_g; prophetic_terms.csv:hallelujah_h
eng_hosanna,Hosanna,liturgical,english,Hosanna,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_hosanna_g; greek_surface_prospective_terms.csv:gpx_hosanna_g; prophetic_terms.csv:hosanna_g
eng_selah,Selah,liturgical,english,Selah,generated from declared concept labels; sources: prophetic_terms.csv:selah_h
eng_catering,Catering,local_terms,english,Catering,generated from declared concept labels; sources: modern_names_dates.csv:catering_g; modern_names_dates.csv:catering_h
eng_cowboy,Cowboy,local_terms,english,Cowboy,generated from declared concept labels; sources: modern_names_dates.csv:cowboy_g; modern_names_dates.csv:cowboy_h
eng_cowboycatering,Cowboy Catering,local_terms,english,Cowboy Catering,generated from declared concept labels; sources: modern_names_dates.csv:cowboy_catering_g; modern_names_dates.csv:cowboy_catering_h
eng_simsberry,Simsberry,local_terms,english,Simsberry,generated from declared concept labels; sources: modern_names_dates.csv:simsberry_g; modern_names_dates.csv:simsberry_h
eng_simscorner,Simscorner,local_terms,english,Simscorner,generated from declared concept labels; sources: modern_names_dates.csv:simscorner_g; modern_names_dates.csv:simscorner_h
eng_heal,Heal,ministry,english,Heal,generated from declared concept labels; sources: greek_expanded_prospective_terms.csv:gpx_heal_g; greek_surface_prospective_terms.csv:gpx_heal_g; theological_terms.csv:heal_g; theological_terms.csv:heal_h
eng_covid,COVID,modern_events,english,COVID,generated from declared concept labels; sources: modern_names_dates.csv:covid_h
eng_pandemic,Pandemic,modern_events,english,Pandemic,generated from declared concept labels; sources: modern_names_dates.csv:pandemic_h
eng_vaccine,Vaccine,modern_events,english,Vaccine,generated from declared concept labels; sources: modern_names_dates.csv:vaccine_h
eng_barak,Barak,modern_leaders_events,english,Barak,generated from declared concept labels; sources: hebrew_claim_terms.csv:barak_h
eng_biden,Biden,modern_leaders_events,english,Biden,generated from declared concept labels; sources: hebrew_claim_terms.csv:biden_h
eng_clinton,Clinton,modern_leaders_events,english,Clinton,generated from declared concept labels; sources: hebrew_claim_terms.csv:clinton_h
eng_gantz,Gantz,modern_leaders_events,english,Gantz,generated from declared concept labels; sources: hebrew_claim_terms.csv:gantz_h
eng_hamas,Hamas,modern_leaders_events,english,Hamas,generated from declared concept labels; sources: hebrew_claim_terms.csv:hamas_h
eng_hezbollah,Hezbollah,modern_leaders_events,english,Hezbollah,generated from declared concept labels; sources: hebrew_claim_terms.csv:hezbollah_h
