term_id,concept,category,language,term,notes
gpx_lice_plague_g,Lice Plague,judgment_terms,greek,σκνιφες,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=lice_plague_g; Exodus 8 LXX
gpx_flies_plague_g,Flies Plague,judgment_terms,greek,κυνομυια,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=flies_plague_g; Exodus 8 LXX
gpx_firstborn_plague_g,Plague Of Firstborn,judgment_terms,greek,πληγη πρωτοτοκων,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=firstborn_plague_g; Exodus 12
gpx_millennium_g,Thousand Years,apocalyptic_symbols,greek,χιλια ετη,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=millennium_g; Revelation 20
gpx_two_witnesses_g,Two Witnesses,apocalyptic_figures,greek,δυο μαρτυρες,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=two_witnesses_g; Revelation 11
gpx_whore_babylon_g,Whore Of Babylon,apocalyptic_figures,greek,πορνη βαβυλων,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=whore_babylon_g; Revelation 17
gpx_rapture_g,Rapture,apocalyptic_terms,greek,αρπαζω,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=rapture_g; 1 Thessalonians 4:17 verb harpazo
gpx_maranatha_g,Maranatha,apocalyptic_terms,greek,μαραναθα,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=maranatha_g; 1 Corinthians 16:22
gpx_hosanna_g,Hosanna,liturgical,greek,ωσαννα,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=hosanna_g
gpx_hallelujah_g,Hallelujah,liturgical,greek,αλληλουια,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=hallelujah_g
gpx_amen_g,Amen,liturgical,greek,αμην,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=amen_g
gpx_seven_thunders_g,Seven Thunders,apocalyptic_symbols,greek,επτα βρονται,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=seven_thunders_g; Revelation 10
gpx_twenty_four_elders_g,Twenty Four Elders,apocalyptic_figures,greek,εικοσι τεσσαρες πρεσβυτεροι,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=twenty_four_elders_g; Revelation 4
gpx_four_living_creatures_g,Four Living Creatures,apocalyptic_figures,greek,τεσσαρα ζωα,prospective expanded Greek exact-center cohort; source=prophetic_terms.csv; original_id=four_living_creatures_g; Revelation 4
gpx_pesach_g,Passover,festivals,greek,πασχα,prospective expanded Greek exact-center cohort; source=biblical_festivals.csv; original_id=pesach_g
gpx_pentecost_g,Pentecost,festivals,greek,πεντηκοστη,prospective expanded Greek exact-center cohort; source=biblical_festivals.csv; original_id=pentecost_g
gpx_tabernacles_g,Tabernacles,festivals,greek,σκηνοπηγια,prospective expanded Greek exact-center cohort; source=biblical_festivals.csv; original_id=tabernacles_g
gpx_sabbath_g,Sabbath,festivals,greek,σαββατον,prospective expanded Greek exact-center cohort; source=biblical_festivals.csv; original_id=sabbath_g
gpx_firstfruits_g,Firstfruits,festivals,greek,απαρχη,prospective expanded Greek exact-center cohort; source=biblical_festivals.csv; original_id=firstfruits_g
gpx_unleavened_g,Unleavened Bread,festivals,greek,αζυμα,prospective expanded Greek exact-center cohort; source=biblical_festivals.csv; original_id=unleavened_g
gpx_reuben_g,Reuben,tribes,greek,ρουβην,prospective expanded Greek exact-center cohort; source=biblical_tribes.csv; original_id=reuben_g
gpx_simeon_g,Simeon,tribes,greek,συμεων,prospective expanded Greek exact-center cohort; source=biblical_tribes.csv; original_id=simeon_g
gpx_levi_g,Levi,tribes,greek,λευι,prospective expanded Greek exact-center cohort; source=biblical_tribes.csv; original_id=levi_g
gpx_judah_g,Judah,tribes,greek,ιουδα,prospective expanded Greek exact-center cohort; source=biblical_tribes.csv; original_id=judah_g
gpx_naphtali_g,Naphtali,tribes,greek,νεφθαλιμ,prospective expanded Greek exact-center cohort; source=biblical_tribes.csv; original_id=naphtali_g
gpx_asher_g,Asher,tribes,greek,ασηρ,prospective expanded Greek exact-center cohort; source=biblical_tribes.csv; original_id=asher_g
gpx_issachar_g,Issachar,tribes,greek,ισσαχαρ,prospective expanded Greek exact-center cohort; source=biblical_tribes.csv; original_id=issachar_g
gpx_zebulun_g,Zebulun,tribes,greek,ζαβουλων,prospective expanded Greek exact-center cohort; source=biblical_tribes.csv; original_id=zebulun_g
gpx_benjamin_g,Benjamin,tribes,greek,βενιαμιν,prospective expanded Greek exact-center cohort; source=biblical_tribes.csv; original_id=benjamin_g
gpx_ephraim_g,Ephraim,tribes,greek,εφραιμ,prospective expanded Greek exact-center cohort; source=biblical_tribes.csv; original_id=ephraim_g
gpx_japheth_g,Japheth,table_nations,greek,ιαφεθ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=japheth_g
gpx_gomer_g,Gomer,table_nations,greek,γαμερ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=gomer_g
gpx_madai_g,Madai,table_nations,greek,μαδοι,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=madai_g
gpx_javan_g,Javan,table_nations,greek,ιωυαν,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=javan_g
gpx_tubal_g,Tubal,table_nations,greek,θοβελ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=tubal_g
gpx_meshech_g,Meshech,table_nations,greek,μοσοχ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=meshech_g
gpx_tiras_g,Tiras,table_nations,greek,θειρας,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=tiras_g
gpx_ashkenaz_g,Ashkenaz,table_nations,greek,ασχαναζ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=ashkenaz_g
gpx_riphath_g,Riphath,table_nations,greek,ριφαθ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=riphath_g
gpx_togarmah_g,Togarmah,table_nations,greek,θοργαμα,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=togarmah_g
gpx_elishah_g,Elishah,table_nations,greek,ελισα,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=elishah_g
gpx_tarshish_g,Tarshish,table_nations,greek,θαρσεις,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=tarshish_g
gpx_kittim_g,Kittim,table_nations,greek,κιτιοι,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=kittim_g
gpx_dodanim_g,Rodians,table_nations,greek,ροδιοι,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=dodanim_g; LXX spelling
gpx_cush_g,Cush,table_nations,greek,χους,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=cush_g
gpx_mizraim_g,Mizraim,table_nations,greek,μερσαϊν,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=mizraim_g
gpx_put_g,Put,table_nations,greek,φουδ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=put_g
gpx_seba_g,Seba,table_nations,greek,σαβα,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=seba_g
gpx_havilah_g,Havilah,table_nations,greek,ευιλα,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=havilah_g
gpx_sabtah_g,Sabtah,table_nations,greek,σαβαθα,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=sabtah_g
gpx_raamah_g,Raamah,table_nations,greek,ρεγμα,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=raamah_g
gpx_sabteca_g,Sabteca,table_nations,greek,σαβαθακα,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=sabteca_g
gpx_dedan_g,Dedan,table_nations,greek,δαδαν,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=dedan_g
gpx_nimrod_g,Nimrod,table_nations,greek,νεβρωδ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=nimrod_g
gpx_erech_g,Erech,table_nations,greek,ορεχ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=erech_g
gpx_akkad_g,Akkad,table_nations,greek,αρχαδ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=akkad_g
gpx_calneh_g,Calneh,table_nations,greek,χαλαννη,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=calneh_g
gpx_shinar_g,Shinar,table_nations,greek,σενααρ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=shinar_g
gpx_asshur_g,Asshur,table_nations,greek,ασσουρ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=asshur_g
gpx_nineveh_g_2,Nineveh,table_nations,greek,νινευι,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=nineveh_g
gpx_rehoboth_ir_g,Rehoboth-ir,table_nations,greek,ροωβωθ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=rehoboth_ir_g
gpx_calah_g,Calah,table_nations,greek,χαλαχ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=calah_g
gpx_resen_g,Resen,table_nations,greek,δαση,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=resen_g; LXX has Dase
gpx_ludim_g,Ludim,table_nations,greek,λουδιειμ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=ludim_g
gpx_anamim_g,Anamim,table_nations,greek,ενεμετιειμ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=anamim_g
gpx_lehabim_g,Lehabim,table_nations,greek,λαβιειμ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=lehabim_g
gpx_naphtuhim_g,Naphtuhim,table_nations,greek,νεφθαλιειμ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=naphtuhim_g
gpx_pathrusim_g,Pathrusim,table_nations,greek,πατροσωνιειμ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=pathrusim_g
gpx_casluhim_g,Casluhim,table_nations,greek,χασλωνιειμ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=casluhim_g
gpx_philistines_g,Philistines,table_nations,greek,φυλιστιειμ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=philistines_g
gpx_caphtorim_g,Caphtorim,table_nations,greek,καφθοριειμ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=caphtorim_g
gpx_heth_g,Heth,table_nations,greek,χετταιον,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=heth_g
gpx_jebusite_g,Jebusite,table_nations,greek,ιεβουσαιον,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=jebusite_g
gpx_amorite_g,Amorite,table_nations,greek,αμορραιον,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=amorite_g
gpx_girgashite_g,Girgashite,table_nations,greek,γεργεσαιον,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=girgashite_g
gpx_hivite_g,Hivite,table_nations,greek,ευαιον,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=hivite_g
gpx_arkite_g,Arkite,table_nations,greek,αρουκαιον,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=arkite_g
gpx_sinite_g,Sinite,table_nations,greek,ασενναιον,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=sinite_g
gpx_arvadite_g,Arvadite,table_nations,greek,αραδιον,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=arvadite_g
gpx_zemarite_g,Zemarite,table_nations,greek,σαμαραιον,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=zemarite_g
gpx_hamathite_g,Hamathite,table_nations,greek,αμαθι,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=hamathite_g
gpx_gerar_g,Gerar,table_nations,greek,γεραρα,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=gerar_g
gpx_gaza_g,Gaza,table_nations,greek,γαζαν,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=gaza_g
gpx_sodom_g_2,Sodom,table_nations,greek,σοδομων,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=sodom_g
gpx_gomorrah_g_2,Gomorrah,table_nations,greek,γομορρας,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=gomorrah_g
gpx_admah_g,Admah,table_nations,greek,αδαμα,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=admah_g
gpx_zeboiim_g,Zeboiim,table_nations,greek,σεβωιμ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=zeboiim_g
gpx_lasha_g,Lasha,table_nations,greek,δασα,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=lasha_g
gpx_arphaxad_g,Arphaxad,table_nations,greek,αρφαξαδ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=arphaxad_g
gpx_lud_g,Lud,table_nations,greek,λουδ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=lud_g
gpx_aram_g,Aram,table_nations,greek,αραμ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=aram_g
gpx_cainan_g,Cainan,table_nations,greek,καιναν,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=cainan_g; LXX plus
gpx_gether_g,Gether,table_nations,greek,γατερ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=gether_g
gpx_shelah_g,Shelah,table_nations,greek,σαλα,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=shelah_g
gpx_eber_g,Eber,table_nations,greek,εβερ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=eber_g
gpx_peleg_g,Peleg,table_nations,greek,φαλεγ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=peleg_g
gpx_joktan_g,Joktan,table_nations,greek,ιεκταν,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=joktan_g
gpx_almodad_g,Almodad,table_nations,greek,ελμωδαδ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=almodad_g
gpx_sheleph_g,Sheleph,table_nations,greek,σαλεθ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=sheleph_g
gpx_hazarmaveth_g,Hazarmaveth,table_nations,greek,σαρμωθ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=hazarmaveth_g
gpx_jerah_g,Jerah,table_nations,greek,ιαραχ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=jerah_g
gpx_hadoram_g,Hadoram,table_nations,greek,οδορρα,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=hadoram_g
gpx_uzal_g,Uzal,table_nations,greek,αιβηλ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=uzal_g; LXX differs from MT Uzal
gpx_diklah_g,Diklah,table_nations,greek,δεκλα,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=diklah_g
gpx_obal_g,Obal,table_nations,greek,ευαλ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=obal_g
gpx_abimael_g,Abimael,table_nations,greek,αβιμαελ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=abimael_g
gpx_ophir_g,Ophir,table_nations,greek,ουφειρ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=ophir_g
gpx_havilah_joktan_g,Havilah,table_nations,greek,ευειλα,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=havilah_joktan_g
gpx_jobab_g,Jobab,table_nations,greek,ιωβαβ,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=jobab_g
gpx_mesha_g,Mesha,table_nations,greek,μασση,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=mesha_g
gpx_sephar_g,Sephar,table_nations,greek,σαφηρα,prospective expanded Greek exact-center cohort; source=table_of_nations.csv; original_id=sephar_g
